ns3:row,ID,Gruppo,DataOraIncidente,Localizzazione1,Localizzazione2,IDStrada01,Strada1,Chilometrica,NaturaIncidente,ParticolaritaStrade,TipoStrada,FondoStradale,Pavimentazione,Segnaletica,CondizioneAtmosferica,Traffico,Visibilita,NUM_FERITI,NUM_RISERVATA,NUM_MORTI,NUM_ILLESI,Longitudine,Latitudine,CONFERMATO,IDStrada02,Strada2,DaSpecificare
,5785483,2,2022-01-07T02:30:00,Strada Urbana,in prossimità,7816,VIA NOMENTANA,250,Tamponamento,Rettilineo,Più di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,0,0,0,1,12.523960000000001,41.926830000000002,True,,,
,5769881,20,2022-01-07T02:42:00,,da specificare,6860,LUNGOTEVERE MARESCIALLO DIAZ,,Veicolo in marcia contro ostacolo fisso,,,,,,,,,0,1,1,0,,,False,,,Viale Dei Giusti della Farnesina
,5769999,1,2022-01-07T04:55:00,Strada Urbana,da specificare,6845,VIALE MARCO POLO,,Fuoriuscita dalla sede stradale,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,0,1,0,0,12.49389,41.871429999999997,True,,,alt. civ. 118/a tra palo Acea 82 e il palo 80
,5769910,6,2022-01-07T07:10:00,Strada Urbana,all'intersezione semaforizzata con,520,VIA ANAGNI,,Investimento di pedone,Intersezione semaforizzata,Più di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,1,0,0,1,12.556010000000001,41.890009999999997,True,7880,VIA OLEVANO ROMANO,
,5770041,1,2022-01-07T07:25:00,Strada Urbana,da specificare,11158,VIA VENTI SETTEMBRE,,Scontro frontale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,2,12.49601,41.905619999999999,True,,,pross. largo s. susanna
,5769946,7,2022-01-07T07:40:00,Strada Urbana,in corrispondenza,2000921,VIA ARISTIDE MERLONI,21,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,0,0,0,1,12.60863,41.884610000000002,True,,,
,5771414,4,2022-01-07T07:50:00,Strada Urbana,in prossimità,7816,VIA NOMENTANA,905,Scontro frontale/laterale SX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,3,12.556559999999999,41.942950000000003,True,,,
,5770567,19,2022-01-07T08:30:00,Strada Urbana,in corrispondenza,10434,VIA TERESA GNOLI,65,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Scarso,Buona,0,0,0,2,12.42052,41.945010000000003,True,,,
,5770417,1,2022-01-07T08:35:00,Strada Urbana,da specificare,8924,VIA DI PORTA S. LORENZO,,Veicolo in marcia contro veicoli in sosta,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,1,12.50991,41.89752,True,,,fronte civ. 7
,5771744,13,2022-01-07T09:45:00,Strada Urbana,all'intersezione con,66,VIA DI ACILIA,,Scontro frontale/laterale SX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,3,0,0,0,12.37128,41.773409999999998,True,16611,VIA ANGELO CANEVARI,
,5770055,6,2022-01-07T10:00:00,Strada Urbana,all'intersezione con,10680,VIA TOR DE' SCHIAVI,,Scontro frontale/laterale DX fra veicoli in marcia,Incrocio,Più di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,0,0,0,2,12.56414,41.877119999999998,True,4139,VIA FILIPPO SMALDONE,
,5770368,1,2022-01-07T10:10:00,Strada Urbana,in corrispondenza,11158,VIA VENTI SETTEMBRE,27,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,2,12.496040000000001,41.905830000000002,True,,,
,5772450,17,2022-01-07T10:15:00,Strada Urbana,da specificare,6862,PIAZZALE MARESCIALLO GIARDINO,,Infortunio per sola frenata improvvisa,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,1,0,0,2,12.45787,41.923720000000003,True,,,prossimità Viale Angelico
,5771327,7,2022-01-07T10:20:00,Strada Urbana,in corrispondenza,11904,VIALE PALMIRO TOGLIATTI,601,Scontro laterale fra veicoli in marcia,Curva a visuale libera,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,0,0,0,2,12.571910000000001,41.877409999999998,True,,,
,5771768,13,2022-01-07T10:20:00,Strada Urbana,all'intersezione con,3216,VIA CRISTOFORO COLOMBO,,Scontro frontale/laterale DX fra veicoli in marcia,Incrocio,Due carreggiate,Asciutto,Asfaltata,Verticale,Sereno,Normale,Buona,0,0,0,3,12.396879999999999,41.77552,True,6726,VIA DI MALAFEDE,
,5770367,16,2022-01-07T10:40:00,Strada Urbana,all'intersezione con,7551,VIA DI MONTE VERDE,,Scontro laterale fra veicoli in marcia,Intersezione stradale segnalata,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,4,12.44918,41.871160000000003,True,3656,PIAZZALE ENRICO DUNANT,
,5770827,9,2022-01-07T10:50:00,,da specificare,2663,VIA CERVETERI,,Veicolo in marcia contro veicolo in sosta,,,,,,,,,0,0,0,1,,,False,,,fronte civico 23
,5770550,19,2022-01-07T11:00:00,Strada Urbana,in corrispondenza,2365,VIA DI CASAL DEL MARMO,252 B,Tamponamento,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,1,0,0,2,12.396990000000001,41.951529999999998,False,,,
,5771293,12,2022-01-07T11:00:00,Strada Urbana,in corrispondenza,11943,VIA FULVIO TOMASSUCCI,12,Scontro frontale/laterale DX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,0,0,0,3,12.440899999999999,41.80359,True,,,
,5772706,2,2022-01-07T11:30:00,Strada Urbana,all'intersezione semaforizzata con,7816,VIA NOMENTANA,,Scontro laterale fra veicoli in marcia,Intersezione semaforizzata,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,3,12.57368,41.959049999999998,True,1091,VIA ASMARA,
,5770195,10,2022-01-07T11:30:00,Strada Urbana,all'intersezione con,10827,VIA TUSCOLANA,,Scontro laterale fra veicoli in marcia,Incrocio,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,3,12.592280000000001,41.839640000000003,True,8894,VIA PONZIO COMINIO,
,5770304,1,2022-01-07T11:45:00,Strada Urbana,in corrispondenza,6993,VIA MARMORATA,93,Investimento di pedone,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,1,0,0,1,12.47799,41.879959999999997,True,,,
,5770228,6,2022-01-07T11:55:00,Strada Urbana,in prossimità,2403,VIA CASILINA,641,Scontro frontale/laterale DX fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,1,0,0,0,12.548310000000001,41.878070000000001,False,,,
,5771852,13,2022-01-07T12:05:00,Strada Urbana,all'intersezione con,11139,VIA DEI VELIERI,,Scontro frontale/laterale SX fra veicoli in marcia,Incrocio,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,3,12.275679999999999,41.736460000000001,True,10698,VIA DEI TRAGHETTI,
,5772683,17,2022-01-07T12:20:00,Strada Urbana,all'intersezione con,11511,VIA VITTOR PISANI,,Scontro laterale fra veicoli in marcia,Intersezione stradale segnalata,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,2,12.449260000000001,41.908059999999999,True,4428,VIA FRANCESCO CARACCIOLO,
,5772769,16,2022-01-07T12:20:00,Strada Urbana,in corrispondenza,6226,VIA LEONE XIII,30,Tamponamento Multiplo,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,1,0,0,3,12.4374,41.893790000000003,True,,,
,5772828,16,2022-01-07T12:30:00,Strada Urbana,in prossimità,6620,VIA LUIGI ZAMBARELLI,36c,Scontro frontale/laterale SX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,3,12.446440000000001,41.877279999999999,True,,,
,5770298,15,2022-01-07T12:30:00,Strada Urbana,all'intersezione con,6703,VIA DELLA MAGLIANA,,Scontro frontale/laterale SX fra veicoli in marcia,Intersezione non regolata/non segnalata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,5,12.419639999999999,41.831740000000003,True,4819,VIA DI GENEROSA,
,5772525,5,2022-01-07T12:45:00,Strada Urbana,all'intersezione con,3403,VIA DOMENICO CUCCHIARI,,Scontro laterale fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,3,12.536899999999999,41.899709999999999,True,5309,VIA GIOVANNI PITTALUGA,
,5770572,6,2022-01-07T12:45:00,Strada Urbana,in corrispondenza,2403,VIA CASILINA,408,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,2,12.5425,41.87997,True,,,
,5770509,1,2022-01-07T13:00:00,Strada Urbana,in prossimità,3216,VIA CRISTOFORO COLOMBO,34,Tamponamento,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,1,0,0,2,12.49628,41.872030000000002,True,,,
,5770478,1,2022-01-07T13:00:00,Strada Urbana,in prossimità,8932,PIAZZA DI PORTA S. PAOLO,5,Veicolo in marcia contro veicoli in sosta,Rettilineo,Due carreggiate,Asciutto,Acciotolata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,3,12.481909999999999,41.877130000000001,True,,,
,5770845,20,2022-01-07T13:15:00,Strada Urbana,in corrispondenza,5427,VIA GIULIO GALLI,52,Veicolo in marcia contro veicolo in sosta,Curva a visuale libera,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,0,0,0,2,12.40151,41.991129999999998,True,,,
,5772111,8,2022-01-07T13:20:00,Strada Urbana,in prossimità,9040,VIA PRENESTINA,499,Veicolo in marcia contro ostacolo fisso,Curva senza visuale libera,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,0,0,0,0,,,False,,,
,5772929,16,2022-01-07T13:20:00,Strada Urbana,in prossimità,2000941,C.NE GIANICOLENSE,10,Tamponamento,Rettilineo,Più di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,7,12.464840000000001,41.873840000000001,True,,,
,5771344,7,2022-01-07T13:25:00,Strada Urbana,in corrispondenza,2848,VIA DELLA CISTERNOLA,86,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,1,12.60811,41.886319999999998,True,,,
,5772807,17,2022-01-07T13:30:00,Strada Urbana,all'intersezione semaforizzata con,587,VIALE ANGELICO,,Scontro frontale/laterale DX fra veicoli in marcia,Intersezione semaforizzata,Più di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,7,12.458489999999999,41.915289999999999,True,5589,VIALE GIUSEPPE MAZZINI,
,5772703,2,2022-01-07T13:30:00,Strada Urbana,all'intersezione con,2743,VIA CHIANA,,Scontro frontale/laterale SX fra veicoli in marcia,Incrocio,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,0,0,0,2,12.50554,41.921729999999997,True,6140,VIA LARIANA,
,5770831,1,2022-01-07T14:00:00,Strada Urbana,in prossimità,2624,LUNGOTEVERE DE' CENCI,2,Veicolo in marcia contro veicoli in sosta,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,1,12.476470000000001,41.891939999999998,True,,,
,5770585,12,2022-01-07T14:40:00,Strada Urbana,in prossimità,2000322,VIA ALVARO DEL PORTILLO,48,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,1,0,0,0,12.46955,41.775910000000003,True,,,
,5772119,8,2022-01-07T15:00:00,Strada Urbana,da specificare,13712,VIA DI TOR BELLA MONACA,,Scontro laterale fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,3,12.62809,41.876429999999999,True,,,snc
,5770857,9,2022-01-07T15:10:00,Strada Urbana,all'intersezione con,7386,PIAZZA MONTECASTRILLI,,Scontro frontale/laterale SX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,1,0,0,1,12.532360000000001,41.877339999999997,True,7003,VIA DELLA MARRANA,
,5772424,15,2022-01-07T15:50:00,Strada Urbana,da specificare,5936,VIA DELL'IMBRECCIATO,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Nuvoloso,Scarso,Buona,0,0,0,3,12.447190000000001,41.847589999999997,True,,,prossimità Vicolo di Papa Leone
,5772701,2,2022-01-07T16:05:00,Strada Urbana,in prossimità,736,VIA ANTONIO BERTOLONI,50,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Scarso,Buona,0,0,0,1,12.48639,41.924599999999998,True,,,
,5770918,1,2022-01-07T16:30:00,Strada Urbana,all'intersezione con,708,VIA ANTONINIANA,,Veicolo in marcia contro ostacolo accidentale,Intersezione non regolata/non segnalata,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,0,0,0,2,12.494529999999999,41.877969999999998,True,7840,PIAZZALE NUMA POMPILIO,
,5772975,16,2022-01-07T16:45:00,Strada Urbana,in prossimità,11402,VIA VINCENZO MONTI,39,Veicolo in marcia contro veicoli in sosta,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Sufficiente,0,0,0,1,12.459709999999999,41.87379,True,,,
,5771094,10,2022-01-07T17:20:00,Strada Urbana,all'intersezione con,6839,VIALE MARCO FULVIO NOBILIORE,,Scontro frontale/laterale DX fra veicoli in marcia,Incrocio,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,5,12.56521,41.859439999999999,True,5185,PIAZZA S. GIOVANNI BOSCO,
,5771433,4,2022-01-07T17:20:00,Provinciale entro l'abitato,all'intersezione con,7816,VIA NOMENTANA,,Tamponamento,Intersezione stradale segnalata,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,1,0,0,1,12.563280000000001,41.94547,True,15508,VIA DIEGO FABBRI,
,5772539,18,2022-01-07T18:05:00,Strada Urbana,in prossimità,1281,VIA BALDO DEGLI UBALDI,55,Investimento di pedone,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale,Sereno,Normale,Sufficiente,1,0,0,0,12.431990000000001,41.898780000000002,False,,,
,5771840,13,2022-01-07T18:30:00,Strada Urbana,all'intersezione con,3374,VIA DOBBIACO,,Scontro frontale/laterale DX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale,Nuvoloso,Normale,Buona,0,0,0,2,12.37964,41.730150000000002,True,10986,VIA VALFLORIANA,
,5775038,6,2022-01-07T19:02:00,Strada Urbana,da specificare,9696,VIA SAN GIUSTO,,Tamponamento,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,0,0,0,2,12.56132,41.897509999999997,True,,,CIRCA 20 M. PRIMA DI VIALE DELLA VENEZIA GIULIA
,5771916,13,2022-01-07T19:40:00,Strada Urbana,in prossimità,14536,VIA TANCREDI CHIARALUCE,188,Veicolo in marcia contro ostacolo fisso,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Sufficiente,0,0,0,1,12.27033,41.746389999999998,False,,,
,5772121,8,2022-01-07T19:45:00,Strada Urbana,da specificare,1598,VIA BORGHESIANA,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Scarso,Sufficiente,0,0,0,3,12.672409999999999,41.876510000000003,True,,,complanare in prossimità civ. 255
,5771106,10,2022-01-07T19:50:00,Strada Urbana,in prossimità,2370,VIA DI CASAL MORENA,18,Tamponamento,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,2,12.617430000000001,41.829050000000002,True,,,
,5771919,13,2022-01-07T20:00:00,Strada Urbana,in corrispondenza,6652,VIA DI MACCHIA PALOCCO,97,Veicolo in marcia contro ostacolo accidentale,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Normale,Sufficiente,0,0,0,1,12.349550000000001,41.768140000000002,True,,,
,5772697,2,2022-01-07T20:10:00,Strada Urbana,all'intersezione con,15068,VIALE DELLA MOSCHEA,,Scontro laterale fra veicoli in marcia,Incrocio,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,0,0,0,2,12.493169999999999,41.933880000000002,True,183,VIA DELL'AGONISTICA,
,5771233,12,2022-01-07T20:30:00,Strada Urbana,da specificare,10877,PIAZZALE DELL'UMANESIMO,,Scontro frontale/laterale DX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,1,0,0,2,12.47139,41.822490000000002,True,,,fronte ospedale Sant'Eugenio
,5772663,19,2022-01-07T20:50:00,Strada Urbana,da specificare,2000917,LARGO NELLA MORTARA,,Scontro frontale/laterale DX fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Bagnato (umidità in atto),Asfaltata,Verticale,Nuvoloso,Normale,Buona,0,0,0,2,12.413819999999999,41.925069999999998,True,,,in corrispondenza di VIA MARIO CARRARA
,5772063,18,2022-01-07T21:10:00,Statale,in prossimità,1194,VIA AURELIA,12,Scontro frontale fra veicoli in marcia,Rettilineo,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Insufficiente,1,0,0,1,12.366490000000001,41.887630000000001,True,,,
,5772123,8,2022-01-07T21:30:00,Strada Urbana,da specificare,16197,VIALE DELL'ARCHIGINNASIO,,Tamponamento,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Orizzontale,Sereno,Scarso,Buona,1,0,0,2,12.642770000000001,41.844209999999997,True,,,alt. palo Acea 183 - fronte orto botanico
,5772508,18,2022-01-07T21:30:00,Strada Urbana,all'intersezione con,3434,VIA DOMENICO TARDINI,,Scontro frontale/laterale DX fra veicoli in marcia,Intersezione stradale segnalata,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Sufficiente,0,0,0,5,12.425369999999999,41.904539999999997,True,7829,VIA NOSTRA SIGNORA DI LOURDES,
,5770905,1,2022-01-07T22:10:00,Strada Urbana,all'intersezione con,2097,VIA CARLO ALBERTO,,Scontro frontale/laterale SX fra veicoli in marcia,Intersezione stradale segnalata,Una carreggiata a doppio senso,Asciutto,In cubetti di porfido,Verticale ed orizzontale,Sereno,Scarso,Buona,0,0,0,6,12.501569999999999,41.896129999999999,True,9247,VIA RATTAZZI,
,5770792,1,2022-01-08T00:01:00,Strada Urbana,in corrispondenza,7012,VIA MARSALA,44,Scontro frontale/laterale SX fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,1,0,0,1,12.50299,41.902090000000001,True,,,
,5770828,6,2022-01-08T01:15:00,Strada Urbana,da specificare,5717,VIA DEI GORDIANI,,Scontro frontale/laterale SX fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,2,0,0,2,12.554130000000001,41.886090000000003,True,,,F.C. 235
,5771110,10,2022-01-08T01:20:00,Strada Urbana,all'intersezione con,2403,VIA CASILINA,,Scontro laterale fra veicoli in marcia,Incrocio,Più di due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Insufficiente,2,0,0,3,12.55213,41.87715,True,5717,VIA DEI GORDIANI,
,5770769,11,2022-01-08T01:30:00,Strada Urbana,da specificare,8957,VIA DEL PORTO FLUVIALE,,Scontro frontale/laterale SX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,1,0,0,3,12.476570000000001,41.872390000000003,True,,,altezza Riva Ostiense
,5771857,3,2022-01-08T01:35:00,Strada Urbana,da specificare,2691,VIA CESARE DE LOLLIS,,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,1,0,0,0,12.51473,41.900649999999999,False,,,a circa 50 metri da VIA DEI DALMATI
,5770885,1,2022-01-08T04:10:00,Strada Urbana,all'intersezione semaforizzata con,8326,VIA PASTRENGO,,Scontro frontale fra veicoli in marcia,Intersezione semaforizzata,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,1,0,0,5,12.49582,41.905479999999997,True,11158,VIA VENTI SETTEMBRE,
,5770934,12,2022-01-08T06:30:00,Provinciale,da specificare,8040,VIA OSTIENSE,,Veicolo in marcia contro ostacolo fisso,Cavalcavia,Una carreggiata a senso unico di marcia,Asciutto,Con buche,Assente,Sereno,,Buona,1,0,0,2,12.42292,41.810850000000002,True,,,direzione Ostia svincolo Vitinia
,5771255,12,2022-01-08T08:00:00,Provinciale,da specificare,6165,VIA LAURENTINA,,Veicolo in marcia contro ostacolo fisso,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,1,0,0,0,12.504670000000001,41.730170000000001,True,,,PROX KM 17.900 DIR. POMEZIA
,5770938,1,2022-01-08T08:00:00,Strada Urbana,all'intersezione con,11158,VIA VENTI SETTEMBRE,,Scontro frontale/laterale SX fra veicoli in marcia,Intersezione semaforizzata,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,1,0,0,1,12.49601,41.905619999999999,True,821,VIA ANTONIO SALANDRA,
,5771738,10,2022-01-08T09:00:00,Strada Urbana,all'intersezione con,9987,VIA SETTIMIO DI VICO,,Scontro frontale/laterale DX fra veicoli in marcia,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Scarso,Buona,0,0,0,2,12.58319,41.863939999999999,True,5583,VIA GIUSEPPE MARTELLOTTI,
,5772134,8,2022-01-08T10:00:00,Statale entro l'abitato,in corrispondenza,2403,VIA CASILINA,1672,Tamponamento,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,3,12.64682,41.862139999999997,True,,,
,5771451,4,2022-01-08T11:00:00,Provinciale entro l'abitato,da specificare,7816,VIA NOMENTANA,,Tamponamento,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,1,0,0,6,12.52834,41.932490000000001,True,,,fronte civico 567
,5772869,3,2022-01-08T11:10:00,Strada Urbana,in prossimità,8455,VIA DEI PICENI,3,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,2,12.51797,41.89761,True,,,
,5772640,18,2022-01-08T11:30:00,Strada Urbana,da specificare,5957,VIA INNOCENZO III,,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a senso unico di marcia,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,0,0,0,2,12.453989999999999,41.89734,True,,,in prossimità piazza della stazione San Pietro
,5772566,18,2022-01-08T11:30:00,Strada Urbana,in prossimità,5775,VIA GREGORIO XI,4,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,1,0,12.42145,41.902790000000003,True,,,
,5772570,1,2022-01-08T11:30:00,Strada Urbana,da specificare,4982,PASSEGGIATA DEL GIANICOLO,,Veicolo in marcia contro veicolo in sosta,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,0,0,0,2,12.460570000000001,41.893590000000003,True,,,prox parcometro n. 110
,5773019,19,2022-01-08T11:40:00,Strada Urbana,in corrispondenza,7104,VIA MATTIA BATTISTINI,235,Scontro frontale/laterale SX fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Orizzontale,Sereno,Normale,Buona,1,0,0,2,12.4184,41.915979999999998,True,,,
,5771777,10,2022-01-08T12:00:00,Strada Urbana,all'intersezione con,521,VIA ANAGNINA,,Tamponamento Multiplo,Intersezione stradale segnalata,Due carreggiate,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Normale,Buona,4,0,0,0,12.62021,41.81427,True,73,VIA DI ACQUA ACETOSA ANAGNINA,
,5771368,7,2022-01-08T12:00:00,Strada Urbana,in corrispondenza,10841,VIA UGENTO,25,Scontro laterale fra veicoli in marcia,Rettilineo,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Normale,Buona,0,0,0,3,12.57779,41.892040000000001,True,,,
,5771935,13,2022-01-08T12:20:00,Strada Urbana,all'intersezione con,1571,VIA BOMPORTO,,Veicolo in marcia contro veicolo arresto,Incrocio,Una carreggiata a doppio senso,Asciutto,Asfaltata,Assente,Sereno,Scarso,Buona,0,0,0,3,12.37679,41.78069,True,1465,VIA BERCETO,
,5771764,20,2022-01-08T12:40:00,Strada Urbana,in prossimità,15328,VIA ARTA TERME,145,Scontro laterale fra veicoli in marcia,Curva senza visuale libera,Una carreggiata a doppio senso,Asciutto,Asfaltata,Verticale ed orizzontale,Sereno,Scarso,Buona,0,0,0,3,12.49048,41.994990000000001,True,,,
