id,tipologia,denominazione,via,civico,latitude,longitude,stelle,categoria,totalePostiLetto,totaleNumeroCamere,numeroSingole,numeroDoppie,numeroTriple,numeroQuadruple,numeroBagni
370998,Alloggi per uso turistico ,Alloggio per uso turistico 7789,Via Monterone,6,41.8969619,12.4757257,,,,,,,,,
371251,Alloggi per uso turistico ,Alloggio per uso turistico 7791,Via Pescara,13,41.8830343,12.523615,,,,,,,,,
371916,Alloggi per uso turistico ,Alloggio per uso turistico 7794,Via di Monte Verde,111,41.8697556,12.4441922,,,,,,,,,
383512,Alloggi per uso turistico ,Alloggio per uso turistico 7795,Via del Boschetto,65,41.8970652,12.4905432,,,,,,,,,
375887,Alloggi per uso turistico ,Alloggio per uso turistico 780,Via della Lungaretta,97,41.8896155,12.4726198,,,,,,,,,
370334,Alloggi per uso turistico ,Alloggio per uso turistico 7801,Via dell'Acquedotto Paolo,45,41.9365848,12.4260355,,,,,,,,,
371449,Alloggi per uso turistico ,Alloggio per uso turistico 7803,Via Pescaglia,8,41.8475109,12.4586808,,,,,,,,,
372107,Alloggi per uso turistico ,Alloggio per uso turistico 7804,Via Chioggia,2,41.88225,12.5235568,,,,,,,,,
370335,Alloggi per uso turistico ,Alloggio per uso turistico 7805,Via Otranto,23,41.909854,12.4570592,,,,,,,,,
371450,Alloggi per uso turistico ,Alloggio per uso turistico 7806,Via Giulia,69,41.899377,12.4652465,,,,,,,,,
384827,Alloggi per uso turistico ,Alloggio per uso turistico 7807,Largo Saluzzo,4,41.8797163,12.5208832,,,,,,,,,
370879,Alloggi per uso turistico ,Alloggio per uso turistico 7808,Via Natale Del Grande,12,41.8872539,12.4706827,,,,,,,,,
371696,Alloggi per uso turistico ,Alloggio per uso turistico 7809,Via dei Leutari,35,41.8978553,12.4717676,,,,,,,,,
371585,Alloggi per uso turistico ,Alloggio per uso turistico 7810,Via della Scala,63,41.891053,12.4682943,,,,,,,,,
371697,Alloggi per uso turistico ,Alloggio per uso turistico 7812,Via Marghera,35,41.9025002,12.5039474,,,,,,,,,
371698,Alloggi per uso turistico ,Alloggio per uso turistico 7813,Via Celimontana,11,41.8888908,12.4965058,,,,,,,,,
370524,Alloggi per uso turistico ,Alloggio per uso turistico 7815,Via Quattro Novembre,96,41.8963108,12.4853509,,,,,,,,,
371252,Alloggi per uso turistico ,Alloggio per uso turistico 7816,Via Francesco di Benedetto,127,41.8393843,12.598973,,,,,,,,,
371728,Alloggi per uso turistico ,Alloggio per uso turistico 7817,Via Nino Taranto,61,41.7890486,12.3942787,,,,,,,,,
371699,Alloggi per uso turistico ,Alloggio per uso turistico 7818,Via Fonte Buono,77,41.8476041,12.4854497,,,,,,,,,
371700,Alloggi per uso turistico ,Alloggio per uso turistico 7820,Via Luigi Lodi,60,41.9107453,12.5434577,,,,,,,,,
371701,Alloggi per uso turistico ,Alloggio per uso turistico 7821,Via Capo Soprano,25,41.7347327,12.2866486,,,,,,,,,
383651,Alloggi per uso turistico ,Alloggio per uso turistico 7825,Via La Spezia,107,41.8869941,12.5185342,,,,,,,,,
370525,Alloggi per uso turistico ,Alloggio per uso turistico 7827,Lungotevere Flaminio,60,41.9252719,12.4626288,,,,,,,,,
370336,Alloggi per uso turistico ,Alloggio per uso turistico 7828,Via Oslavia,39,41.9184889,12.4617362,,,,,,,,,
371302,Alloggi per uso turistico ,Alloggio per uso turistico 7829,Via del Governo Vecchio,69,41.8981646,12.4712626,,,,,,,,,
376187,Alloggi per uso turistico ,Alloggio per uso turistico 783,Circonvallazione Gianicolense,41,41.8721803,12.4612876,,,,,,,,,
371828,Alloggi per uso turistico ,Alloggio per uso turistico 7830,Piazza dei Giureconsulti,26,41.9021817,12.4260355,,,,,,,,,
384811,Alloggi per uso turistico ,Alloggio per uso turistico 7831,Via della Pigna,19,41.8970337,12.4776702,,,,,,,,,
372017,Alloggi per uso turistico ,Alloggio per uso turistico 7833,Via Gaspare Aselli,6,45.469134,9.2303491,,,,,,,,,
372018,Alloggi per uso turistico ,Alloggio per uso turistico 7834,Via Alberico Albricci,13,41.9414998,12.4608004,,,,,,,,,
370089,Alloggi per uso turistico ,Alloggio per uso turistico 7835,Via della Pisana,269,41.876727,12.415205,,,,,,,,,
371886,Alloggi per uso turistico ,Alloggio per uso turistico 7836,Via dei Liburni,2,41.9006116,12.5120116,,,,,,,,,
371917,Alloggi per uso turistico ,Alloggio per uso turistico 7837,Via Capo D'Africa,10,41.8890084,12.4943426,,,,,,,,,
370607,Alloggi per uso turistico ,Alloggio per uso turistico 7838,Via Capo D'Africa,30,41.8887315,12.4958606,,,,,,,,,
372138,Alloggi per uso turistico ,Alloggio per uso turistico 7839,Vicolo Scavolino,76,41.9013721,12.4841116,,,,,,,,,
371586,Alloggi per uso turistico ,Alloggio per uso turistico 7840,Via Sistina,8,41.9037546,12.4874484,,,,,,,,,
370986,Alloggi per uso turistico ,Alloggio per uso turistico 7842,Via delle Calasanziane,56,41.9175077,12.4194763,,,,,,,,,
370987,Alloggi per uso turistico ,Alloggio per uso turistico 7843,Via Francesco Maria Torrigio,100,41.9096469,12.4144071,,,,,,,,,
370988,Alloggi per uso turistico ,Alloggio per uso turistico 7845,Via Frangipane,13,41.8932055,12.4900362,,,,,,,,,
370989,Alloggi per uso turistico ,Alloggio per uso turistico 7847,Via Domenico Tardini,5,41.9018593,12.4265499,,,,,,,,,
371587,Alloggi per uso turistico ,Alloggio per uso turistico 7848,Via dei Banchi Vecchi,44,41.8985667,12.4666762,,,,,,,,,
371588,Alloggi per uso turistico ,Alloggio per uso turistico 7849,Via Giuseppe Pianell,31,41.8980391,12.5373484,,,,,,,,,
371740,Alloggi per uso turistico ,Alloggio per uso turistico 7853,Via Attilio Regolo,12 D,41.9084718,12.4651303,,,,,,,,,
370526,Alloggi per uso turistico ,Alloggio per uso turistico 7854,Via di Porta Maggiore,23,41.8930888,12.5106399,,,,,,,,,
370527,Alloggi per uso turistico ,Alloggio per uso turistico 7856,Piazza Enrico Fermi,37,41.8640199,12.4689149,,,,,,,,,
370990,Alloggi per uso turistico ,Alloggio per uso turistico 7857,Via della Vite,32,41.9036574,12.4807577,,,,,,,,,
383707,Alloggi per uso turistico ,Alloggio per uso turistico 7858,Via Galileo Ferraris,2,41.8785279,12.4720295,,,,,,,,,
371741,Alloggi per uso turistico ,Alloggio per uso turistico 7859,Via Teodoro Pateras,9,41.8859218,12.4673079,,,,,,,,,
372534,Alloggi per uso turistico ,Alloggio per uso turistico 786,Via Baldo degli Ubaldi,15,41.8985906,12.4307365,,,,,,,,,
384829,Alloggi per uso turistico ,Alloggio per uso turistico 7860,Via La Spezia,81,41.8868397,12.5173818,,,,,,,,,
372139,Alloggi per uso turistico ,Alloggio per uso turistico 7862,Via degli Ibernesi,23,41.8947655,12.4876619,,,,,,,,,
370528,Alloggi per uso turistico ,Alloggio per uso turistico 7864,Via Leone IX,16,41.8992256,12.4504288,,,,,,,,,
370529,Alloggi per uso turistico ,Alloggio per uso turistico 7866,Vicolo Cieco,8,41.8993037,12.4697688,,,,,,,,,
370991,Alloggi per uso turistico ,Alloggio per uso turistico 7868,Via Giovanni Gentile,14,41.9142496,12.4497237,,,,,,,,,
370322,Alloggi per uso turistico ,Alloggio per uso turistico 7869,Largo Giuseppe Toniolo,13,41.9000746,12.4753853,,,,,,,,,
383619,Alloggi per uso turistico ,Alloggio per uso turistico 7870,Via Leonardo Mellano,68,41.7772923,12.3726432,,,,,,,,,
371146,Alloggi per uso turistico ,Alloggio per uso turistico 7871,Via Aurelia,294,41.8979511,12.4372691,,,,,,,,,
371253,Alloggi per uso turistico ,Alloggio per uso turistico 7872,Via Ambrogio Traversari,40,41.8770506,12.4647911,,,,,,,,,
370090,Alloggi per uso turistico ,Alloggio per uso turistico 7873,Vicolo Del Bologna,15,41.8909625,12.4687584,,,,,,,,,
370112,Alloggi per uso turistico ,Alloggio per uso turistico 7876,Via Oreste Tiburzi,2,41.887169,12.4671552,,,,,,,,,
371544,Alloggi per uso turistico ,Alloggio per uso turistico 7877,Via del Colosseo,31,41.891671,12.4908745,,,,,,,,,
371829,Alloggi per uso turistico ,Alloggio per uso turistico 7878,Piazza del Parlamento,36,41.9023498,12.4775929,,,,,,,,,
370827,Alloggi per uso turistico ,Alloggio per uso turistico 7879,Via Giovanni Bettolo,4,41.9113557,12.455389,,,,,,,,,
376961,Alloggi per uso turistico ,Alloggio per uso turistico 788,Via Latina,15,41.8762485,12.5035217,,,,,,,,,
370113,Alloggi per uso turistico ,Alloggio per uso turistico 7881,Via Albano,44,41.8700024,12.5323735,,,,,,,,,
370323,Alloggi per uso turistico ,Alloggio per uso turistico 7882,Via Paolo Emilio,10,41.9079504,12.4639641,,,,,,,,,
370928,Alloggi per uso turistico ,Alloggio per uso turistico 7883,Via Merulana,110,41.8907397,12.5032305,,,,,,,,,
370114,Alloggi per uso turistico ,Alloggio per uso turistico 7884,Via Etna,4,41.9400708,12.5302399,,,,,,,,,
370828,Alloggi per uso turistico ,Alloggio per uso turistico 7885,Via Enrico Verjus,5,41.781144,12.3404163,,,,,,,,,
371371,Alloggi per uso turistico ,Alloggio per uso turistico 7887,Via dei Campani,50,41.8949208,12.5157093,,,,,,,,,
371067,Alloggi per uso turistico ,Alloggio per uso turistico 7888,Via Napoleone III,39,41.8967767,12.5017915,,,,,,,,,
371068,Alloggi per uso turistico ,Alloggio per uso turistico 7889,Via Famagosta,8,41.9103802,12.4559264,,,,,,,,,
370999,Alloggi per uso turistico ,Alloggio per uso turistico 7890,Piazza della Quercia,2,41.8943858,12.4717874,,,,,,,,,
370324,Alloggi per uso turistico ,Alloggio per uso turistico 7893,Via Aureliana,25,41.9065389,12.4959262,,,,,,,,,
370530,Alloggi per uso turistico ,Alloggio per uso turistico 7894,Via Albenga,56,41.8776343,12.5183599,,,,,,,,,
371000,Alloggi per uso turistico ,Alloggio per uso turistico 7895,Via Giovanni Lanza,154,41.8949814,12.4961498,,,,,,,,,
370325,Alloggi per uso turistico ,Alloggio per uso turistico 7896,Viale della Stella Polare,28,41.7264825,12.2925495,,,,,,,,,
370992,Alloggi per uso turistico ,Alloggio per uso turistico 7899,Viale di Trastevere,319,41.8742584,12.4662277,,,,,,,,,
370337,Alloggi per uso turistico ,Alloggio per uso turistico 7900,Via Delle Zattere,38,41.7344657,12.2677127,,,,,,,,,
371005,Alloggi per uso turistico ,Alloggio per uso turistico 7901,Via Candia,143,41.9074069,12.450485,,,,,,,,,
370266,Alloggi per uso turistico ,Alloggio per uso turistico 7903,Via dei Campani,50,41.8949208,12.5157093,,,,,,,,,
371069,Alloggi per uso turistico ,Alloggio per uso turistico 7906,Via Machiavelli,15,41.892054,12.5027899,,,,,,,,,
371070,Alloggi per uso turistico ,Alloggio per uso turistico 7907,Via Gaetano Mazzoni,36,41.9092875,12.3959954,,,,,,,,,
370298,Alloggi per uso turistico ,Alloggio per uso turistico 7908,Via Chieti,28,41.9088383,12.5148054,,,,,,,,,
370608,Alloggi per uso turistico ,Alloggio per uso turistico 7909,Via Livia Orestilla,1,41.8517782,12.5676842,,,,,,,,,
373630,Alloggi per uso turistico ,Alloggio per uso turistico 791,Piazza Giuseppe Mazzini,27,41.9164138,12.4626188,,,,,,,,,
384817,Alloggi per uso turistico ,Alloggio per uso turistico 7910,Vicolo del Giglio,17,41.8949899,12.4719946,,,,,,,,,
371254,Alloggi per uso turistico ,Alloggio per uso turistico 7911,Via Quattro Novembre,154,41.8964474,12.4859147,,,,,,,,,
370326,Alloggi per uso turistico ,Alloggio per uso turistico 7912,Via degli Ibernesi,23,41.8947655,12.4876619,,,,,,,,,
383650,Alloggi per uso turistico ,Alloggio per uso turistico 7913,Via di Tor Pignattara,50,41.8789538,12.5418324,,,,,,,,,
370544,Alloggi per uso turistico ,Alloggio per uso turistico 7916,Via Mecenate,77,41.8912779,12.498893,,,,,,,,,
370629,Alloggi per uso turistico ,Alloggio per uso turistico 7921,Via Sebastiano Veniero,8,41.9079371,12.4550454,,,,,,,,,
371376,Alloggi per uso turistico ,Alloggio per uso turistico 7923,Via Danilo Stiepovich,13,41.7403824,12.2735846,,,,,,,,,
371417,Alloggi per uso turistico ,Alloggio per uso turistico 7924,Via Oreste Salomone,12,41.8784161,12.5448431,,,,,,,,,
371545,Alloggi per uso turistico ,Alloggio per uso turistico 7928,Via dei Ramni,26,41.8995621,12.5120384,,,,,,,,,
371418,Alloggi per uso turistico ,Alloggio per uso turistico 7929,Via Borneo,15,41.8194588,12.4623106,,,,,,,,,
373442,Alloggi per uso turistico ,Alloggio per uso turistico 793,Via dei Coronari,123,41.9004917,12.4677715,,,,,,,,,
371419,Alloggi per uso turistico ,Alloggio per uso turistico 7930,Viale di Porta Tiburtina,37,41.8986527,12.5097926,,,,,,,,,
370778,Alloggi per uso turistico ,Alloggio per uso turistico 7931,Via Galilei,35,41.8906549,12.5048659,,,,,,,,,
370630,Alloggi per uso turistico ,Alloggio per uso turistico 7932,Viale di Trastevere,138,41.8821068,12.4678775,,,,,,,,,
370365,Alloggi per uso turistico ,Alloggio per uso turistico 7936,Via Dandolo,16 E,41.8854658,12.4689083,,,,,,,,,
370370,Alloggi per uso turistico ,Alloggio per uso turistico 7939,Piazza Vittorio Emanuele II,31,41.8954709,12.5046401,,,,,,,,,
372905,Alloggi per uso turistico ,Alloggio per uso turistico 794,Via delle Catacombe di Generosa,31 A,41.835882,12.4314086,,,,,,,,,
370371,Alloggi per uso turistico ,Alloggio per uso turistico 7940,Via Tito Omboni,152,41.8653102,12.5017071,,,,,,,,,
370267,Alloggi per uso turistico ,Alloggio per uso turistico 7942,Piazza del Porto di Ripetta,1,41.904448,12.4749845,,,,,,,,,
370502,Alloggi per uso turistico ,Alloggio per uso turistico 7946,Via Gaspare Gozzi,41,41.8557664,12.4785601,,,,,,,,,
371377,Alloggi per uso turistico ,Alloggio per uso turistico 7948,Via dei Marrucini,40,41.9000888,12.5141066,,,,,,,,,
371378,Alloggi per uso turistico ,Alloggio per uso turistico 7949,Via del Boschetto,21,41.8974846,12.4903275,,,,,,,,,
374370,Alloggi per uso turistico ,Alloggio per uso turistico 795,Via Albenga,48,41.8777052,12.5181478,,,,,,,,,
370534,Alloggi per uso turistico ,Alloggio per uso turistico 7951,Via Merulana,53,41.8942813,12.5009006,,,,,,,,,
370535,Alloggi per uso turistico ,Alloggio per uso turistico 7952,Rampa Brancaleone,3,41.895959,12.4517682,,,,,,,,,
370503,Alloggi per uso turistico ,Alloggio per uso turistico 7953,Via Filippo Turati,128,41.8968829,12.5048442,,,,,,,,,
370536,Alloggi per uso turistico ,Alloggio per uso turistico 7955,Via Domenico Fontana,24,41.8878805,12.5070997,,,,,,,,,
371494,Alloggi per uso turistico ,Alloggio per uso turistico 7956,Piazza di Pietra,31,41.8997933,12.4791461,,,,,,,,,
370504,Alloggi per uso turistico ,Alloggio per uso turistico 7957,Via Armando Armuzzi,6,41.7314482,12.2785729,,,,,,,,,
383792,Alloggi per uso turistico ,Alloggio per uso turistico 7958,Lungotevere degli Altoviti,1,41.9009889,12.4657953,,,,,,,,,
374503,Alloggi per uso turistico ,Alloggio per uso turistico 796,Via Adige,34,41.9205116,12.5046175,,,,,,,,,
371173,Alloggi per uso turistico ,Alloggio per uso turistico 7960,Via Licia,54,41.8806532,12.5031707,,,,,,,,,
371147,Alloggi per uso turistico ,Alloggio per uso turistico 7961,Via della Cisterna,22,41.8886589,12.471437,,,,,,,,,
371006,Alloggi per uso turistico ,Alloggio per uso turistico 7963,Via dei Cosmati,8,41.9055435,12.4731052,,,,,,,,,
370726,Alloggi per uso turistico ,Alloggio per uso turistico 7964,Via del Monte della Farina,50,41.8951187,12.4749936,,,,,,,,,
371918,Alloggi per uso turistico ,Alloggio per uso turistico 7967,Via della Panetteria,10,41.9017029,12.4844811,,,,,,,,,
371303,Alloggi per uso turistico ,Alloggio per uso turistico 7968,Via Colonnello Tommaso Masala,42,41.8268936,12.3914973,,,,,,,,,
377258,Alloggi per uso turistico ,Alloggio per uso turistico 797,Via Quirino Majorana,171,41.8686707,12.461351,,,,,,,,,
371710,Alloggi per uso turistico ,Alloggio per uso turistico 7970,Via dei Durantini,320 A,41.9180236,12.5446427,,,,,,,,,
370993,Alloggi per uso turistico ,Alloggio per uso turistico 7971,Viale Aldo Ballarin,12,41.8392622,12.4877708,,,,,,,,,
384834,Alloggi per uso turistico ,Alloggio per uso turistico 7975,Via Prenestina Nuova,1310,41.8838432,12.7476616,,,,,,,,,
371929,Alloggi per uso turistico ,Alloggio per uso turistico 7977,Via Andrea Doria,40,41.9099486,12.4516801,,,,,,,,,
375722,Alloggi per uso turistico ,Alloggio per uso turistico 798,Via del Boschetto,99,41.8957528,12.4911811,,,,,,,,,
370505,Alloggi per uso turistico ,Alloggio per uso turistico 7981,Via Dei Serpenti,24,41.8956981,12.4902292,,,,,,,,,
370537,Alloggi per uso turistico ,Alloggio per uso turistico 7982,Vicolo del Leopardo,29,41.8905649,12.4678386,,,,,,,,,
370538,Alloggi per uso turistico ,Alloggio per uso turistico 7983,Piazza Barberini,2,41.9036405,12.4879974,,,,,,,,,
371454,Alloggi per uso turistico ,Alloggio per uso turistico 7984,Largo Giuseppe Veratti,31,41.851075,12.4724226,,,,,,,,,
371546,Alloggi per uso turistico ,Alloggio per uso turistico 7985,Via Urbana,33,41.8962832,12.4942496,,,,,,,,,
371420,Alloggi per uso turistico ,Alloggio per uso turistico 7986,Via Trionfale,5697,41.9251155,12.4476253,,,,,,,,,
371930,Alloggi per uso turistico ,Alloggio per uso turistico 7987,Via Quintino Sella,41,41.9074098,12.4962425,,,,,,,,,
370631,Alloggi per uso turistico ,Alloggio per uso turistico 7988,Via Nizza,33,41.9121313,12.4993767,,,,,,,,,
370632,Alloggi per uso turistico ,Alloggio per uso turistico 7989,Via San Silverio,3,41.8954039,12.4489091,,,,,,,,,
377137,Alloggi per uso turistico ,Alloggio per uso turistico 799,Via Felice Cavallotti,73,41.8789339,12.4619279,,,,,,,,,
371455,Alloggi per uso turistico ,Alloggio per uso turistico 7991,Viale Desiderato Pietri,74,41.7268907,12.2920664,,,,,,,,,
371456,Alloggi per uso turistico ,Alloggio per uso turistico 7992,Via della Reginella,10,41.8936998,12.4773597,,,,,,,,,
371421,Alloggi per uso turistico ,Alloggio per uso turistico 7994,Via Satrico,31,41.8772297,12.5075113,,,,,,,,,
370727,Alloggi per uso turistico ,Alloggio per uso turistico 7995,Via di San Francesco di Sales,73,41.8943837,12.4639937,,,,,,,,,
370506,Alloggi per uso turistico ,Alloggio per uso turistico 7996,Largo dei Colli Albani,7,41.8701098,12.5293771,,,,,,,,,
370507,Alloggi per uso turistico ,Alloggio per uso turistico 7997,Via Attilio Hortis,21,41.8940074,12.5483563,,,,,,,,,
370240,Alloggi per uso turistico ,Alloggio per uso turistico 7998,Via Fidene,6,41.884206,12.5082711,,,,,,,,,
371711,Alloggi per uso turistico ,Alloggio per uso turistico 7999,Via del Governo Vecchio,34,41.8988209,12.4699789,,,,,,,,,
372193,Alloggi per uso turistico ,Alloggio per uso turistico 8,Via dei Crociferi,18,41.9008895,12.4822486,,,,,,,,,
376293,Alloggi per uso turistico ,Alloggio per uso turistico 80,Via dei Sardi,47,41.8963369,12.5174121,,,,,,,,,
375888,Alloggi per uso turistico ,Alloggio per uso turistico 800,Viale Manzoni,91,41.8937205,12.5105146,,,,,,,,,
371304,Alloggi per uso turistico ,Alloggio per uso turistico 8001,Via di Ripetta,258,41.9096179,12.4761196,,,,,,,,,
370508,Alloggi per uso turistico ,Alloggio per uso turistico 8002,Via Principe Amedeo,85 A,41.8980907,12.5009903,,,,,,,,,
401074,Alloggi per uso turistico ,Alloggio per uso turistico 8004,Borgo Angelico,48,41.9048849,12.460289,,,,,,,,,
383765,Alloggi per uso turistico ,Alloggio per uso turistico 8005,Via Titta Scarpetta,6,41.889007,12.4773426,,,,,,,,,
371500,Alloggi per uso turistico ,Alloggio per uso turistico 8011,Via Amerigo Vespucci,41,41.8815487,12.4753421,,,,,,,,,
370994,Alloggi per uso turistico ,Alloggio per uso turistico 8013,Via Bardineto,6,41.929842,12.421982,,,,,,,,,
371931,Alloggi per uso turistico ,Alloggio per uso turistico 8014,Via di Monte del Gallo,52,41.8964893,12.452002,,,,,,,,,
371501,Alloggi per uso turistico ,Alloggio per uso turistico 8016,Via della Gensola,34,41.8895338,12.476194,,,,,,,,,
370331,Alloggi per uso turistico ,Alloggio per uso turistico 8017,Via dei Sabelli,55,41.8963313,12.5139251,,,,,,,,,
376666,Alloggi per uso turistico ,Alloggio per uso turistico 802,Via Merulana,137,41.8876689,12.5045676,,,,,,,,,
370272,Alloggi per uso turistico ,Alloggio per uso turistico 8020,Via Prenestina,359,41.8950926,12.5578283,,,,,,,,,
370779,Alloggi per uso turistico ,Alloggio per uso turistico 8027,Via del Gesù,82,41.8971705,12.4787361,,,,,,,,,
370780,Alloggi per uso turistico ,Alloggio per uso turistico 8028,Via Stefano Cansacchi,88,41.7338817,12.2758003,,,,,,,,,
371159,Alloggi per uso turistico ,Alloggio per uso turistico 8029,Via dei Pianellari,11,41.901187,12.4737303,,,,,,,,,
371002,Alloggi per uso turistico ,Alloggio per uso turistico 8031,Via della Scala,12,41.8907496,12.4684355,,,,,,,,,
383814,Alloggi per uso turistico ,Alloggio per uso turistico 8032,Via Rocca di Papa,25,41.8693324,12.5352572,,,,,,,,,
370609,Alloggi per uso turistico ,Alloggio per uso turistico 8033,Via Emanuele Filiberto,56,41.8920525,12.5060511,,,,,,,,,
371007,Alloggi per uso turistico ,Alloggio per uso turistico 8036,Viale del Vignola,33,41.9243469,12.4695792,,,,,,,,,
370346,Alloggi per uso turistico ,Alloggio per uso turistico 8039,Via di Santa Felicola,,41.7893097,12.5341619,,,,,,,,,
375508,Alloggi per uso turistico ,Alloggio per uso turistico 804,Borgo Vittorio,41,41.9043172,12.4591158,,,,,,,,,
383670,Alloggi per uso turistico ,Alloggio per uso turistico 8042,Via Eleonora D'Arborea,26,41.9113954,12.5237311,,,,,,,,,
370118,Alloggi per uso turistico ,Alloggio per uso turistico 8044,Via Val Cristallina,15,41.9385221,12.5289465,,,,,,,,,
370119,Alloggi per uso turistico ,Alloggio per uso turistico 8045,Viale del Tintoretto,290,41.8330935,12.4898346,,,,,,,,,
370120,Alloggi per uso turistico ,Alloggio per uso turistico 8048,Via Catalana,5,41.8921062,12.4784324,,,,,,,,,
370338,Alloggi per uso turistico ,Alloggio per uso turistico 8049,Via Tor de' Schiavi,129,41.8819749,12.563195,,,,,,,,,
377065,Alloggi per uso turistico ,Alloggio per uso turistico 805,Via del Porto Fluviale,21,41.8722941,12.4771928,,,,,,,,,
371160,Alloggi per uso turistico ,Alloggio per uso turistico 8050,Via Paolo Giovio,5,41.8722397,12.515972,,,,,,,,,
370728,Alloggi per uso turistico ,Alloggio per uso turistico 8051,Via Tiburtina,126,41.8985051,12.5147208,,,,,,,,,
371502,Alloggi per uso turistico ,Alloggio per uso turistico 8052,Via del Boschetto,54,41.8973526,12.490529,,,,,,,,,
371712,Alloggi per uso turistico ,Alloggio per uso turistico 8053,Via della Croce,67,41.9061397,12.479002,,,,,,,,,
371713,Alloggi per uso turistico ,Alloggio per uso turistico 8054,Via Andrea Doria,14 A,41.9104358,12.4540412,,,,,,,,,
371161,Alloggi per uso turistico ,Alloggio per uso turistico 8055,Via Arquà Petrarca,22,42.0380873,12.3091007,,,,,,,,,
370121,Alloggi per uso turistico ,Alloggio per uso turistico 8056,Via Alba,21,41.8800967,12.5184776,,,,,,,,,
370729,Alloggi per uso turistico ,Alloggio per uso turistico 8057,Via Gaspare Gozzi,125,41.8540104,12.4784196,,,,,,,,,
371305,Alloggi per uso turistico ,Alloggio per uso turistico 8058,Via Attilio Benigni,36,41.9294154,12.5597756,,,,,,,,,
370539,Alloggi per uso turistico ,Alloggio per uso turistico 8059,Via Leone IV,22,41.9084358,12.4551466,,,,,,,,,
375503,Alloggi per uso turistico ,Alloggio per uso turistico 806,Piazza Buenos Aires,14,41.9180182,12.4996461,,,,,,,,,
370339,Alloggi per uso turistico ,Alloggio per uso turistico 8061,Via degli Artisti,34,41.905172,12.4861188,,,,,,,,,
371503,Alloggi per uso turistico ,Alloggio per uso turistico 8062,Via Enrico Cialdini,14,41.8984124,12.5033567,,,,,,,,,
371504,Alloggi per uso turistico ,Alloggio per uso turistico 8063,Via dei Bichi,9,41.8826314,12.4228118,,,,,,,,,
371162,Alloggi per uso turistico ,Alloggio per uso turistico 8067,Via Pietro Venturi,16,41.8580403,12.4513909,,,,,,,,,
370340,Alloggi per uso turistico ,Alloggio per uso turistico 8069,Via Frattina,128,41.9044443,12.4816142,,,,,,,,,
377138,Alloggi per uso turistico ,Alloggio per uso turistico 807,Via Dardanelli,37,41.9176642,12.456531,,,,,,,,,
371938,Alloggi per uso turistico ,Alloggio per uso turistico 8070,Via Tofana,14,41.932987,12.5362824,,,,,,,,,
371003,Alloggi per uso turistico ,Alloggio per uso turistico 8071,Via Gerolamo Belloni,112,41.9478721,12.468341,,,,,,,,,
371714,Alloggi per uso turistico ,Alloggio per uso turistico 8072,Via Luigi Chiarini,224,41.7920486,12.4707864,,,,,,,,,
370890,Alloggi per uso turistico ,Alloggio per uso turistico 8073,Via dei Cappuccini,30,41.9045447,12.4879727,,,,,,,,,
371715,Alloggi per uso turistico ,Alloggio per uso turistico 8074,Via di Torrenova,87,41.8692716,12.6164289,,,,,,,,,
370892,Alloggi per uso turistico ,Alloggio per uso turistico 8075,Piazzale Flaminio,19,41.9122078,12.4760706,,,,,,,,,
371716,Alloggi per uso turistico ,Alloggio per uso turistico 8076,Piazza Vittorio Emanuele II,87,41.8933146,12.5047842,,,,,,,,,
370893,Alloggi per uso turistico ,Alloggio per uso turistico 8077,Via Piemonte,117,41.9097324,12.4933475,,,,,,,,,
371381,Alloggi per uso turistico ,Alloggio per uso turistico 8078,Viale Giulio Cesare,62,41.9095178,12.4575855,,,,,,,,,
375835,Alloggi per uso turistico ,Alloggio per uso turistico 808,Piazza di Santa Maria Liberatrice,27,41.8800966,12.4758925,,,,,,,,,
370894,Alloggi per uso turistico ,Alloggio per uso turistico 8080,Via Cratilo di Atene,15 A,41.7544888,12.3686926,,,,,,,,,
370509,Alloggi per uso turistico ,Alloggio per uso turistico 8083,Via Delle Coppelle,3,41.9004225,12.4763283,,,,,,,,,
371174,Alloggi per uso turistico ,Alloggio per uso turistico 8085,Via di Tor Pignattara,32,41.8796544,12.5418812,,,,,,,,,
371004,Alloggi per uso turistico ,Alloggio per uso turistico 8087,Via Balilla,28,41.8928478,12.5123926,,,,,,,,,
370610,Alloggi per uso turistico ,Alloggio per uso turistico 8088,Via dei Cappellari,65,41.8969617,12.4697122,,,,,,,,,
371630,Alloggi per uso turistico ,Alloggio per uso turistico 8089,Viale Furio Camillo,32,41.8750189,12.5237204,,,,,,,,,
371631,Alloggi per uso turistico ,Alloggio per uso turistico 8090,Via Federico Rosazza,32,41.8774982,12.4665317,,,,,,,,,
371632,Alloggi per uso turistico ,Alloggio per uso turistico 8091,Piazza Del Risorgimento,20,41.906688,12.4573819,,,,,,,,,
383629,Alloggi per uso turistico ,Alloggio per uso turistico 8093,Via dei Tadolini,5,41.9279746,12.4619098,,,,,,,,,
370341,Alloggi per uso turistico ,Alloggio per uso turistico 8094,Vicolo dei Panieri,48,41.8901281,12.4667972,,,,,,,,,
383793,Alloggi per uso turistico ,Alloggio per uso turistico 8096,Via del Casale Fainelli,51,41.9174854,12.5486878,,,,,,,,,
370540,Alloggi per uso turistico ,Alloggio per uso turistico 8097,Via Pietro Romano,6,41.8710735,12.5779141,,,,,,,,,
371422,Alloggi per uso turistico ,Alloggio per uso turistico 8098,Via Girifalco,30,41.8396621,12.5823349,,,,,,,,,
